lat,long,case
44.525776,-113.00653,0
44.52543,-113.006454,0
44.524723,-113.00621,0
44.52392,-113.006134,0
44.522404,-113.00569,0
44.52188,-113.00555,0
44.521004,-113.00539,0
44.520435,-113.00535,0
44.52014,-113.00541,0
44.519844,-113.005516,0
44.519814,-113.00558,0
44.519794,-113.00563,0
44.519688,-113.00587,0
44.51958,-113.00627,0
44.519417,-113.006905,0
44.519157,-113.00801,0
44.51882,-113.00879,0
44.518425,-113.009766,0
44.518303,-113.01014,0
44.518227,-113.01073,0
44.517944,-113.01155,0
44.517567,-113.012505,0
44.517277,-113.012924,0
44.516792,-113.013176,0
44.516582,-113.01344,0
44.516445,-113.01425,0
44.516384,-113.01497,0
44.51622,-113.01555,0
44.516205,-113.01558,0
44.516003,-113.015915,0
44.515987,-113.015945,0
44.515503,-113.016174,0
44.515095,-113.01627,0
44.514347,-113.016174,0
44.513805,-113.01594,0
44.513268,-113.015495,0
44.512802,-113.01528,0
44.512672,-113.01522,0
44.51216,-113.01509,0
44.511703,-113.01508,0
44.51147,-113.01512,0
44.511093,-113.015175,0
44.510555,-113.01535,0
44.51009,-113.015625,0
44.50946,-113.01572,0
44.50888,-113.0156,0
44.508476,-113.01555,0
44.508,-113.01557,0
44.507545,-113.015465,0
44.506935,-113.01553,0
44.505936,-113.01588,0
44.505577,-113.01613,0
44.505203,-113.016396,0
44.504936,-113.01661,0
44.504883,-113.016624,0
44.5047,-113.01667,0
44.50446,-113.016685,0
44.504124,-113.01684,0
44.50355,-113.01747,0
44.50332,-113.01792,0
44.503185,-113.01807,0
44.502136,-113.01926,0
44.50202,-113.01942,0
44.500572,-113.02145,0
44.500195,-113.022,0
44.499916,-113.02234,0
44.49991,-113.02242,0
44.498817,-113.0234,0
44.49815,-113.024124,0
44.497856,-113.024475,0
44.497753,-113.0246,0
44.497215,-113.02496,0
44.496864,-113.025536,0
44.49664,-113.025894,0
44.496166,-113.0265,0
44.49569,-113.02673,0
44.49566,-113.02675,0
44.49551,-113.026825,0
44.495014,-113.02665,0
44.494595,-113.0265,0
44.49356,-113.02603,0
44.492844,-113.02528,0
44.49259,-113.02501,0
44.492443,-113.0249,0
44.491753,-113.02439,0
44.491375,-113.024284,0
44.490807,-113.024124,0
44.489586,-113.02362,0
44.489017,-113.023346,0
44.488155,-113.022934,0
44.487167,-113.02214,0
44.487015,-113.02205,0
44.486614,-113.02174,0
44.486015,-113.02135,0
44.485886,-113.02122,0
44.48473,-113.02042,0
44.483696,-113.01999,0
44.483067,-113.01928,0
44.481964,-113.01805,0
44.48158,-113.01762,0
44.481415,-113.01735,0
44.481014,-113.016846,0
44.480762,-113.016426,0
44.479984,-113.01528,0
44.47936,-113.01433,0
44.47923,-113.01422,0
44.478283,-113.013466,0
44.477222,-113.01271,0
44.477116,-113.01265,0
44.477066,-113.012596,0
44.475407,-113.011246,0
44.474396,-113.01023,0
44.473083,-113.00844,0
44.47274,-113.00804,0
44.472416,-113.00766,0
44.471725,-113.00685,0
44.47165,-113.0067,0
44.47098,-113.00612,0
44.470898,-113.00611,0
44.47071,-113.006096,0
44.46968,-113.00673,0
44.46804,-113.007706,0
44.466824,-113.008545,0
44.465862,-113.00878,0
44.464638,-113.00883,0
44.463997,-113.00879,0
44.46368,-113.00873,0
44.462955,-113.00839,0
44.46158,-113.00794,0
44.461,-113.007835,0
44.460613,-113.007645,0
44.460545,-113.00761,0
44.46042,-113.0075,0
44.459957,-113.00712,0
44.459312,-113.00671,0
44.458057,-113.00599,0
44.457245,-113.00615,0
44.456688,-113.00625,0
44.456455,-113.006226,0
44.455868,-113.00617,0
44.45524,-113.00593,0
44.45372,-113.00506,0
44.452827,-113.00451,0
44.451904,-113.00385,0
44.451298,-113.00347,0
44.450214,-113.00242,0
44.4501,-113.002304,0
44.449856,-113.001976,0
44.449825,-113.00188,0
44.44971,-113.001495,0
44.44958,-113.00113,0
44.44942,-113.00094,0
44.449306,-113.000786,0
44.448845,-113.000084,0
44.44871,-112.99965,0
44.4486,-112.999176,0
44.44838,-112.998856,0
44.44835,-112.99881,0
44.448174,-112.9986,0
44.448048,-112.9982,0
44.44801,-112.99796,0
44.44799,-112.99785,0
44.447994,-112.99779,0
44.447998,-112.997696,0
44.448025,-112.997246,0
44.447964,-112.99697,0
44.447834,-112.99669,0
44.447693,-112.99652,0
44.44744,-112.99629,0
44.447327,-112.99619,0
44.447308,-112.99617,0
44.44728,-112.99613,0
44.447258,-112.99606,0
44.44721,-112.99593,0
44.447105,-112.99556,0
44.447067,-112.99531,0
44.44705,-112.99517,0
44.44693,-112.99462,0
44.446712,-112.99429,0
44.44669,-112.99427,0
44.446598,-112.99417,0
44.446583,-112.994125,0
44.44638,-112.99382,0
44.445618,-112.99267,0
44.44478,-112.9914,0
44.44464,-112.991165,0
44.444153,-112.990326,0
44.44362,-112.98963,0
44.44333,-112.98904,0
44.442978,-112.988754,0
44.442707,-112.98854,0
44.4417,-112.987816,0
44.4412,-112.98742,0
44.440998,-112.98726,0
44.440453,-112.98642,0
44.440247,-112.98611,0
44.439335,-112.9852,0
44.439125,-112.98492,0
44.438805,-112.98448,0
44.43804,-112.98386,0
44.43745,-112.9837,0
44.436768,-112.983086,0
44.436584,-112.98299,0
44.43601,-112.982666,0
44.435207,-112.98193,0
44.434307,-112.98119,0
44.433754,-112.98043,0
44.43356,-112.97938,0
44.433586,-112.97882,0
44.433544,-112.97849,0
44.432552,-112.97724,0
44.431965,-112.97625,0
44.43189,-112.97611,0
44.431274,-112.97544,0
44.43102,-112.975204,0
44.43065,-112.97487,0
44.430435,-112.97456,0
44.43001,-112.97396,0
44.429413,-112.97332,0
44.428673,-112.972626,0
44.428513,-112.97247,0
44.42793,-112.97197,0
44.427837,-112.97189,0
44.427567,-112.97152,0
44.42747,-112.97121,0
44.427357,-112.97082,0
44.42728,-112.97006,0
44.42682,-112.9691,0
44.42626,-112.968025,0
44.425594,-112.96625,0
44.425438,-112.96621,0
44.425,-112.96601,0
44.424862,-112.96593,0
44.424606,-112.96562,0
44.424286,-112.965065,0
44.42428,-112.96446,0
44.424274,-112.96424,0
44.42408,-112.964035,0
44.424038,-112.96401,0
44.423862,-112.96389,0
44.423645,-112.963776,0
44.423374,-112.96347,0
44.423256,-112.96305,0
44.42339,-112.962105,0
44.42369,-112.9615,0
44.42383,-112.961235,0
44.424,-112.96078,0
44.424023,-112.96006,0
44.423923,-112.95912,0
44.424015,-112.958206,0
44.42407,-112.95766,0
44.424026,-112.95728,0
44.42399,-112.95697,0
44.42397,-112.956795,0
44.423943,-112.95645,0
44.423878,-112.95564,0
44.423954,-112.95524,0
44.424023,-112.95488,0
44.42403,-112.95483,0
44.42439,-112.95346,0
44.42468,-112.952965,0
44.4249,-112.952576,0
44.42509,-112.9523,0
44.42507,-112.95223,0
44.42502,-112.95205,0
44.424816,-112.952,0
44.42468,-112.95204,0
44.424347,-112.95215,0
44.42426,-112.95223,0
44.42399,-112.95249,0
44.423634,-112.95283,0
44.42295,-112.95322,0
44.42228,-112.95328,0
44.421875,-112.95311,0
44.42124,-112.95248,0
44.420753,-112.95197,0
44.420704,-112.951965,0
44.41939,-112.95188,0
44.41846,-112.95159,0
44.417965,-112.95143,0
44.417442,-112.95111,0
44.41726,-112.951,0
44.416954,-112.95048,0
44.41687,-112.950325,0
44.41658,-112.9497,0
44.416405,-112.94856,0
44.41639,-112.94846,0
44.416145,-112.94738,0
44.41608,-112.94714,0
44.416023,-112.94694,0
44.41583,-112.9466,0
44.41563,-112.94634,0
44.41552,-112.94625,0
44.414955,-112.94579,0
44.41463,-112.94542,0
44.41445,-112.94458,0
44.41376,-112.94289,0
44.41344,-112.941795,0
44.413345,-112.94148,0
44.41332,-112.94139,0
44.413124,-112.94101,0
44.41298,-112.940735,0
44.41293,-112.94064,0
44.412834,-112.94046,0
44.412502,-112.93958,0
44.412346,-112.93878,0
44.412296,-112.93788,0
44.412476,-112.93719,0
44.412502,-112.93708,0
44.412678,-112.9363,0
44.412968,-112.93462,0
44.41334,-112.93335,0
44.4135,-112.93236,0
44.413494,-112.93204,0
44.413483,-112.93135,0
44.413315,-112.93083,0
44.413105,-112.930176,0
44.412487,-112.92942,0
44.41225,-112.9288,0
44.411987,-112.92801,0
44.411873,-112.927666,0
44.411476,-112.92717,0
44.411167,-112.927,0
44.411133,-112.92698,0
44.410973,-112.92689,0
44.410603,-112.9264,0
44.410465,-112.925766,0
44.410378,-112.92456,0
44.410534,-112.9236,0
44.410606,-112.92345,0
44.410652,-112.92333,0
44.41084,-112.9229,0
44.410957,-112.92197,0
44.410976,-112.92183,0
44.41092,-112.92115,0
44.410774,-112.92085,0
44.41058,-112.920555,0
44.410206,-112.92017,0
44.409904,-112.91987,0
44.40951,-112.919266,0
44.4092,-112.91867,0
44.40896,-112.91857,0
44.40798,-112.91812,0
44.40796,-112.91811,0
44.407528,-112.91775,0
44.407246,-112.91773,0
44.407085,-112.91776,0
44.406624,-112.91787,0
44.40557,-112.91781,0
44.405167,-112.91767,0
44.40489,-112.91744,0
44.40452,-112.916954,0
44.40417,-112.916534,0
44.403545,-112.915924,0
44.402664,-112.91462,0
44.402283,-112.91363,0
44.402115,-112.9126,0
44.402016,-112.912125,0
44.401974,-112.91192,0
44.40197,-112.91188,0
44.40189,-112.91138,0
44.401833,-112.91069,0
44.40181,-112.910545,0
44.401657,-112.90971,0
44.40136,-112.90855,0
44.401047,-112.90788,0
44.40078,-112.906845,0
44.400726,-112.90664,0
44.40042,-112.90562,0
44.40012,-112.90467,0
44.399776,-112.90404,0
44.399406,-112.90351,0
44.3991,-112.902664,0
44.398956,-112.90226,0
44.39886,-112.90187,0
44.39885,-112.90165,0
44.398865,-112.90161,0
44.39926,-112.90074,0
44.40022,-112.89897,0
44.40033,-112.89848,0
44.400333,-112.89845,0
44.400345,-112.89839,0
44.40044,-112.89762,0
44.40081,-112.89642,0
44.40122,-112.89577,0
44.401936,-112.89506,0
44.402103,-112.89485,0
44.402523,-112.89434,0
44.40334,-112.89367,0
44.404366,-112.89301,0
44.404896,-112.89232,0
44.40525,-112.89181,0
44.405273,-112.89177,0
44.405525,-112.89125,0
44.405807,-112.89041,0
44.406025,-112.89006,0
44.406036,-112.88974,0
44.405937,-112.88956,0
44.405205,-112.88915,0
44.404896,-112.88902,0
44.404495,-112.88886,0
44.40374,-112.88825,0
44.403313,-112.88803,0
44.40275,-112.88707,0
44.40229,-112.88607,0
44.402065,-112.885086,0
44.40205,-112.88464,0
44.402035,-112.88441,0
44.401962,-112.884346,0
44.401707,-112.88413,0
44.401073,-112.88384,0
44.40062,-112.88353,0
44.400238,-112.88347,0
44.39995,-112.88367,0
44.399418,-112.88418,0
44.399345,-112.88421,0
44.398296,-112.88461,0
44.398136,-112.884705,0
44.39683,-112.88542,0
44.396263,-112.88557,0
44.395653,-112.8855,0
44.395546,-112.88548,0
44.39484,-112.88501,0
44.3945,-112.88477,0
44.394238,-112.88458,0
44.393284,-112.883736,0
44.392853,-112.88357,0
44.392563,-112.883545,0
44.39244,-112.88354,0
44.391518,-112.8836,0
44.390507,-112.88374,0
44.389492,-112.88361,0
44.388947,-112.88344,0
44.3886,-112.88306,0
44.388252,-112.882935,0
44.38799,-112.88284,0
44.387066,-112.88268,0
44.38664,-112.88248,0
44.38616,-112.88205,0
44.385708,-112.88174,0
44.38522,-112.88171,0
44.384857,-112.88179,0
44.384468,-112.881874,0
44.383926,-112.88189,0
44.383533,-112.88186,0
44.382957,-112.881714,0
44.381786,-112.881355,0
44.381256,-112.881386,0
44.379997,-112.88146,0
44.379257,-112.881584,0
44.37901,-112.88113,0
44.37871,-112.88024,0
44.378246,-112.87938,0
44.378204,-112.879326,0
44.378178,-112.87924,0
44.377895,-112.87872,0
44.377636,-112.878136,0
44.377415,-112.87764,0
44.377407,-112.87704,0
44.37742,-112.87699,0
44.377472,-112.87672,0
44.3775,-112.87656,0
44.377502,-112.87652,0
44.377514,-112.87618,0
44.37723,-112.87571,0
44.376637,-112.87513,0
44.376446,-112.87495,0
44.375137,-112.87359,0
44.374763,-112.87327,0
44.374676,-112.873245,0
44.374374,-112.87315,0
44.373867,-112.873215,0
44.37377,-112.873245,0
44.373505,-112.87335,0
44.3733,-112.8737,0
44.3731,-112.87371,0
44.372856,-112.873695,0
44.37235,-112.87328,0
44.372135,-112.872925,0
44.37191,-112.872116,0
44.37186,-112.87194,0
44.371582,-112.87123,0
44.371445,-112.87098,0
44.37118,-112.87048,0
44.37069,-112.86922,0
44.370605,-112.8683,0
44.370564,-112.868225,0
44.370403,-112.86771,0
44.37024,-112.86705,0
44.37007,-112.86628,0
44.37007,-112.86571,0
44.370087,-112.8655,0
44.370102,-112.86525,0
44.370094,-112.86507,0
44.37009,-112.864975,0
44.370083,-112.864815,0
44.36997,-112.86434,0
44.3698,-112.8639,0
44.369453,-112.86352,0
44.369007,-112.86313,0
44.368805,-112.86295,0
44.368664,-112.86274,0
44.368526,-112.86251,0
44.368423,-112.862366,0
44.3683,-112.862144,0
44.3682,-112.86196,0
44.367836,-112.86156,0
44.36751,-112.86147,0
44.367332,-112.861435,0
44.366947,-112.86109,0
44.366936,-112.86108,0
44.36681,-112.86097,0
44.366474,-112.86079,0
44.366005,-112.860695,0
44.365253,-112.8602,0
44.364937,-112.8599,0
44.364483,-112.859505,0
44.364166,-112.85917,0
44.364014,-112.858765,0
44.363487,-112.85808,0
44.362953,-112.85748,0
44.36209,-112.857,0
44.361774,-112.85676,0
44.36156,-112.85638,0
44.36121,-112.85587,0
44.36091,-112.8558,0
44.360542,-112.85574,0
44.36049,-112.85573,0
44.360214,-112.85555,0
44.36014,-112.85547,0
44.35997,-112.85509,0
44.359863,-112.85462,0
44.359787,-112.854546,0
44.359707,-112.85445,0
44.35959,-112.85426,0
44.359497,-112.85392,0
44.35941,-112.85343,0
44.35921,-112.85262,0
44.359158,-112.851746,0
44.35918,-112.85092,0
44.359196,-112.850464,0
44.359123,-112.850174,0
44.358845,-112.8498,0
44.35875,-112.84967,0
44.35862,-112.84935,0
44.358517,-112.848724,0
44.358536,-112.84842,0
44.358555,-112.84807,0
44.358543,-112.847786,0
44.358387,-112.84758,0
44.35833,-112.84749,0
44.358135,-112.84719,0
44.357937,-112.8464,0
44.35793,-112.84619,0
44.35796,-112.846016,0
44.35794,-112.84574,0
44.357914,-112.84559,0
44.357964,-112.84518,0
44.357967,-112.84457,0
44.35816,-112.84444,0
44.358448,-112.84441,0
44.35854,-112.84441,0
44.358864,-112.84424,0
44.35978,-112.8428,0
44.360294,-112.84224,0
44.360847,-112.84188,0
44.361324,-112.84137,0
44.361553,-112.840996,0
44.361893,-112.8406,0
44.36194,-112.84047,0
44.361954,-112.84028,0
44.361958,-112.84016,0
44.36195,-112.83993,0
44.361893,-112.8395,0
44.3619,-112.83813,0
44.361935,-112.83792,0
44.361958,-112.83773,0
44.362038,-112.83734,0
44.36208,-112.83725,0
44.362095,-112.83713,0
44.362255,-112.8369,0
44.362354,-112.836876,0
44.362648,-112.83664,0
44.36291,-112.8362,0
44.36293,-112.836174,0
44.363163,-112.83586,0
44.363384,-112.83556,0
44.363636,-112.83509,0
44.363804,-112.83469,0
44.363808,-112.83465,0
44.36384,-112.83442,0
44.364086,-112.833855,0
44.36462,-112.83237,0
44.364834,-112.83173,0
44.36491,-112.83155,0
44.365547,-112.82994,0
44.365585,-112.82978,0
44.365623,-112.82951,0
44.365707,-112.829285,0
44.36594,-112.829124,0
44.366196,-112.82889,0
44.366524,-112.828476,0
44.366726,-112.82787,0
44.36676,-112.82759,0
44.36684,-112.82746,0
44.367077,-112.82716,0
44.367302,-112.826904,0
44.367348,-112.82685,0
44.36742,-112.82664,0
44.36764,-112.825966,0
44.368015,-112.82524,0
44.368385,-112.82458,0
44.368458,-112.82424,0
44.36848,-112.82396,0
44.368725,-112.82351,0
44.369137,-112.82291,0
44.369648,-112.82246,0
44.369953,-112.82225,0
44.370132,-112.821915,0
44.370193,-112.82148,0
44.370224,-112.82111,0
44.370407,-112.82076,0
44.370964,-112.820015,0
44.371204,-112.81978,0
44.371353,-112.819595,0
44.371803,-112.81896,0
44.372524,-112.818275,0
44.372913,-112.817764,0
44.373337,-112.8175,0
44.373627,-112.81727,0
44.373882,-112.81709,0
44.374043,-112.8169,0
44.374367,-112.816864,0
44.374554,-112.81682,0
44.37476,-112.81663,0
44.374805,-112.816574,0
44.375835,-112.81545,0
44.376102,-112.8149,0
44.376453,-112.813805,0
44.376514,-112.81362,0
44.377026,-112.8123,0
44.37708,-112.812256,0
44.377144,-112.81221,0
44.377304,-112.81236,0
44.377335,-112.81241,0
44.37756,-112.812706,0
44.37764,-112.81281,0
44.377804,-112.81303,0
44.37809,-112.813225,0
44.378387,-112.813354,0
44.378864,-112.8134,0
44.379215,-112.81352,0
44.379673,-112.81352,0
44.380344,-112.813385,0
44.380787,-112.81323,0
44.381317,-112.813194,0
44.381474,-112.813225,0
44.381767,-112.813286,0
44.381794,-112.81329,0
44.38298,-112.81405,0
44.383465,-112.81419,0
44.383736,-112.81412,0
44.384247,-112.81374,0
44.384693,-112.81345,0
44.38483,-112.813385,0
44.38504,-112.81334,0
44.386173,-112.81307,0
44.386593,-112.81306,0
44.386787,-112.81294,0
44.386955,-112.81282,0
44.387135,-112.81261,0
44.38743,-112.81219,0
44.38758,-112.812065,0
44.387905,-112.81194,0
44.388683,-112.812004,0
44.389095,-112.81212,0
44.389336,-112.81223,0
44.390163,-112.8125,0
44.39041,-112.81262,0
44.39092,-112.81263,0
44.391914,-112.81253,0
44.39208,-112.81257,0
44.392406,-112.81257,0
44.392807,-112.81265,0
44.393055,-112.8128,0
44.393265,-112.81307,0
44.39328,-112.81311,0
44.39339,-112.813416,0
44.393505,-112.813866,0
44.393562,-112.81401,0
44.393684,-112.814316,0
44.394016,-112.814644,0
44.3944,-112.815056,0
44.394707,-112.81513,0
44.3951,-112.815094,0
44.395454,-112.81505,0
44.39563,-112.814926,0
44.39574,-112.81484,0
44.39618,-112.81439,0
44.396313,-112.81428,0
44.39708,-112.8136,0
44.397213,-112.81347,0
44.397713,-112.81299,0
44.39781,-112.812775,0
44.39789,-112.8124,0
44.39803,-112.81183,0
44.39841,-112.81053,0
44.398544,-112.81032,0
44.39876,-112.81006,0
44.39881,-112.81035,0
44.398983,-112.812294,0
44.3992,-112.81272,0
44.399536,-112.813614,0
44.39968,-112.814354,0
44.399853,-112.81561,0
44.39985,-112.81575,0
44.39984,-112.815956,0
44.399834,-112.81616,0
44.39977,-112.81706,0
44.39976,-112.81723,0
44.399685,-112.818054,0
44.39969,-112.818504,0
44.39992,-112.819435,0
44.4002,-112.81995,0
44.40052,-112.8203,0
44.40158,-112.820984,0
44.402206,-112.82131,0
44.402744,-112.82149,0
44.403233,-112.82153,0
44.40386,-112.821815,0
44.404327,-112.8218,0
44.404545,-112.82184,0
44.40459,-112.82188,0
44.40477,-112.822044,0
44.405003,-112.82216,0
44.40523,-112.82216,0
44.405342,-112.822105,0
44.405506,-112.82203,0
44.40591,-112.82181,0
44.406353,-112.82162,0
44.406593,-112.82165,0
44.40684,-112.821686,0
44.407166,-112.82179,0
44.407185,-112.821815,0
44.40752,-112.82221,0
44.40798,-112.82262,0
44.408203,-112.82276,0
44.408367,-112.82287,0
44.408646,-112.82306,0
44.409622,-112.82403,0
44.410152,-112.82471,0
44.41102,-112.82581,0
44.411385,-112.82629,0
44.412315,-112.82737,0
44.412914,-112.82795,0
44.414196,-112.82909,0
44.414917,-112.829704,0
44.415573,-112.83046,0
44.415894,-112.830696,0
44.415993,-112.83077,0
44.41641,-112.83128,0
44.416496,-112.831436,0
44.41678,-112.83194,0
44.417046,-112.83204,0
44.41761,-112.83236,0
44.41826,-112.83263,0
44.41858,-112.83273,0
44.41876,-112.832794,0
44.41919,-112.83305,0
44.41965,-112.833534,0
44.420086,-112.834,0
44.421726,-112.83544,0
44.421803,-112.83552,0
44.421974,-112.8357,0
44.422222,-112.836136,0
44.42268,-112.837395,0
44.422733,-112.83754,0
44.422943,-112.838066,0
44.42318,-112.83834,0
44.423306,-112.83854,0
44.423492,-112.838844,0
44.42378,-112.83936,0
44.424023,-112.83971,0
44.424385,-112.83996,0
44.424618,-112.83991,0
44.424713,-112.83989,0
44.425117,-112.839424,0
44.42555,-112.83807,0
44.42583,-112.83692,0
44.426094,-112.83642,0
44.42635,-112.83613,0
44.426987,-112.83541,0
44.427795,-112.83463,0
44.42844,-112.834206,0
44.428635,-112.83402,0
44.428867,-112.8338,0
44.429317,-112.83317,0
44.42966,-112.83264,0
44.429882,-112.832115,0
44.42999,-112.83128,0
44.43009,-112.831,0
44.43017,-112.83078,0
44.430805,-112.829445,0
44.43119,-112.82873,0
44.431503,-112.82814,0
44.43181,-112.827446,0
44.432056,-112.82688,0
44.432343,-112.82719,0
44.432392,-112.82725,0
44.432755,-112.82755,0
44.43294,-112.827614,0
44.433025,-112.827705,0
44.433285,-112.82773,0
44.434402,-112.82814,0
44.435402,-112.82834,0
44.43555,-112.828354,0
44.436344,-112.82842,0
44.43805,-112.828354,0
44.43985,-112.8284,0
44.440296,-112.8284,0
44.44033,-112.8284,0
44.44097,-112.8283,0
44.441025,-112.82828,0
44.441254,-112.82819,0
44.4418,-112.828,0
44.44247,-112.827614,0
44.443127,-112.826965,0
44.443478,-112.82653,0
44.443577,-112.826416,0
44.44439,-112.82532,0
44.444454,-112.825195,0
44.444542,-112.825035,0
44.444675,-112.824646,0
44.444733,-112.824135,0
44.444767,-112.823074,0
44.444927,-112.82182,0
44.44497,-112.82114,0
44.445255,-112.820465,0
44.445553,-112.82019,0
44.446354,-112.81955,0
44.446735,-112.81906,0
44.446857,-112.8185,0
44.447052,-112.81819,0
44.44715,-112.8181,0
44.447327,-112.81795,0
44.447765,-112.81769,0
44.449467,-112.8171,0
44.44984,-112.81681,0
44.450737,-112.81615,0
44.4514,-112.81567,0
44.45196,-112.81544,0
44.45244,-112.81535,0
44.453,-112.815155,0
44.453335,-112.81492,0
44.453983,-112.813896,0
44.454464,-112.8127,0
44.454784,-112.811905,0
44.454834,-112.81159,0
44.454826,-112.811485,0
44.45482,-112.81133,0
44.4547,-112.81119,0
44.454346,-112.81088,0
44.45396,-112.81051,0
44.453663,-112.810165,0
44.453506,-112.81,0
44.453194,-112.80946,0
44.452946,-112.808846,0
44.45294,-112.808525,0
44.45294,-112.80824,0
44.453087,-112.80781,0
44.45312,-112.80771,0
44.45356,-112.80747,0
44.453617,-112.80745,0
44.45429,-112.807175,0
44.455254,-112.80648,0
44.455994,-112.80581,0
44.45632,-112.8052,0
44.45657,-112.8045,0
44.456802,-112.803505,0
44.456924,-112.80291,0
44.457203,-112.8025,0
44.457714,-112.801956,0
44.458237,-112.80156,0
44.45912,-112.80089,0
44.45972,-112.80018,0
44.46011,-112.79954,0
44.460526,-112.798706,0
44.460823,-112.798195,0
44.460915,-112.79804,0
44.461395,-112.79767,0
44.46189,-112.79758,0
44.462368,-112.79746,0
44.462788,-112.7972,0
44.46301,-112.79717,0
44.463757,-112.79706,0
44.46438,-112.79687,0
44.464504,-112.79691,0
44.46505,-112.797134,0
44.46558,-112.79755,0
44.465675,-112.7977,0
44.46585,-112.79796,0
44.465885,-112.79802,0
44.466045,-112.798195,0
44.46634,-112.79804,0
44.466595,-112.79765,0
44.466923,-112.79723,0
44.46715,-112.79694,0
44.467678,-112.79585,0
44.467876,-112.795364,0
44.46834,-112.79423,0
44.468845,-112.793365,0
44.468895,-112.79328,0
44.46948,-112.79263,0
44.4707,-112.79191,0
44.471188,-112.79152,0
44.47164,-112.79112,0
44.471764,-112.79099,0
44.472534,-112.78948,0
44.473137,-112.78851,0
44.473732,-112.787834,0
44.474613,-112.787415,0
44.47608,-112.7869,0
44.47724,-112.7866,0
44.47736,-112.786545,0
44.47812,-112.78616,0
44.478394,-112.78599,0
44.478985,-112.78561,0
44.479057,-112.78551,0
44.479366,-112.78508,0
44.4796,-112.78476,0
44.480457,-112.78359,0
44.480732,-112.78295,0
44.481148,-112.78184,0
44.48154,-112.78114,0
44.481983,-112.78052,0
44.482227,-112.78018,0
44.482548,-112.780075,0
44.482983,-112.78006,0
44.48354,-112.78022,0
44.484142,-112.78048,0
44.484375,-112.78064,0
44.48459,-112.78079,0
44.48466,-112.78081,0
44.48465,-112.78075,0
44.48468,-112.78065,0
44.484722,-112.780495,0
44.484715,-112.78043,0
44.484657,-112.780075,0
44.48461,-112.77985,0
44.484486,-112.77911,0
44.484116,-112.776024,0
44.483715,-112.77422,0
44.483597,-112.773476,0
44.48356,-112.772995,0
44.483604,-112.772156,0
44.48382,-112.77133,0
44.483833,-112.771286,0
44.483864,-112.77104,0
44.483913,-112.77067,0
44.483944,-112.77054,0
44.483994,-112.77032,0
44.484016,-112.77022,0
44.484615,-112.76871,0
44.48498,-112.76803,0
44.48509,-112.76783,0
44.485237,-112.76745,0
44.485573,-112.76695,0
44.48619,-112.76589,0
44.48622,-112.76585,0
44.486526,-112.76526,0
44.486843,-112.764656,0
44.487328,-112.76349,0
44.48768,-112.762436,0
44.48776,-112.76199,0
44.487843,-112.76154,0
44.48791,-112.76117,0
44.4881,-112.76036,0
44.488087,-112.75927,0
44.488113,-112.75836,0
44.48814,-112.75825,0
44.488216,-112.75795,0
44.488438,-112.75755,0
44.48845,-112.75754,0
44.48856,-112.756645,0
44.488483,-112.75518,0
44.488525,-112.754364,0
44.489033,-112.753334,0
44.489426,-112.752686,0
44.48966,-112.7519,0
44.489807,-112.75156,0
44.48984,-112.75149,0
44.489902,-112.751236,0
44.49,-112.75083,0
44.490047,-112.750626,0
44.490074,-112.75034,0
44.490135,-112.749756,0
44.490078,-112.74891,0
44.489918,-112.74825,0
44.489475,-112.747665,0
44.48921,-112.74699,0
44.489002,-112.74642,0
44.488525,-112.74511,0
44.48824,-112.74416,0
44.488228,-112.74408,0
44.488243,-112.74394,0
44.48823,-112.743805,0
44.48824,-112.74377,0
44.48828,-112.74347,0
44.48834,-112.743065,0
44.488728,-112.742195,0
44.48876,-112.74214,0
44.489235,-112.74143,0
44.489254,-112.74141,0
44.48997,-112.74035,0
44.49105,-112.73929,0
44.492165,-112.738365,0
44.493267,-112.737465,0
44.49373,-112.73725,0
44.495037,-112.73662,0
44.49653,-112.73586,0
44.49784,-112.73507,0
44.498474,-112.734795,0
44.498688,-112.7348,0
44.498875,-112.73482,0
44.499058,-112.734825,0
44.499107,-112.73482,0
44.49928,-112.73479,0
44.49949,-112.73454,0
44.49972,-112.73411,0
44.499786,-112.73395,0
44.499943,-112.73356,0
44.50008,-112.73294,0
44.500378,-112.73224,0
44.500538,-112.73187,0
44.500767,-112.73116,0
44.50097,-112.730545,0
44.501156,-112.72997,0
44.502094,-112.726875,0
44.502254,-112.72612,0
44.50248,-112.72529,0
44.502773,-112.72383,0
44.502922,-112.72298,0
44.502983,-112.72283,0
44.503757,-112.72109,0
44.504147,-112.720146,0
44.50434,-112.71911,0
44.504272,-112.71793,0
44.50388,-112.71666,0
44.50351,-112.715416,0
44.503338,-112.71442,0
44.503345,-112.71292,0
44.50341,-112.71124,0
44.503376,-112.710785,0
44.50334,-112.710106,0
44.50332,-112.70976,0
44.503284,-112.709274,0
44.50323,-112.70853,0
44.502842,-112.70684,0
44.501923,-112.70468,0
44.501785,-112.70436,0
44.500896,-112.70181,0
44.500744,-112.70137,0
44.499992,-112.69875,0
44.499958,-112.69859,0
44.49991,-112.698364,0
44.499874,-112.69802,0
44.499798,-112.69714,0
44.499798,-112.6965,0
44.4998,-112.69614,0
44.499886,-112.695,0
44.4999,-112.69475,0
44.499947,-112.69392,0
44.500046,-112.693085,0
44.499992,-112.69273,0
44.49992,-112.69256,0
44.499622,-112.69181,0
44.499382,-112.69136,0
